TagName,DateTime,Value,StringValue
EQ02.POWER,2019-01-02 17:01:15,3.0,3
EQ02.TEMP,2019-01-02 17:01:17,6.0,6
EQ02.POWER,2019-01-02 17:01:20,0.0,0
EQ02.POWER,2019-01-02 17:01:22,9.0,9
EQ02.POWER,2019-01-02 17:01:23,9.0,9
EQ02.TEMP,2019-01-02 17:01:24,6.0,6
EQ02.TEMP,2019-01-02 17:01:25,3.0,3
EQ02.POWER,2019-01-02 17:01:26,4.0,4
EQ02.POWER,2019-01-02 17:01:27,2.0,2
EQ02.POWER,2019-01-02 17:01:30,6.0,6
EQ02.TEMP,2019-01-02 17:01:33,2.0,2
EQ02.TEMP,2019-01-02 17:01:34,0.0,0
EQ02.POWER,2019-01-02 17:01:37,0.0,0
EQ02.TEMP,2019-01-02 17:01:38,6.0,6
EQ02.POWER,2019-01-02 17:01:39,1.0,1
EQ02.TEMP,2019-01-02 17:01:40,9.0,9
EQ02.TEMP,2019-01-02 17:01:43,9.0,9
EQ02.POWER,2019-01-02 17:01:44,6.0,6
EQ02.POWER,2019-01-02 17:01:47,4.0,4
EQ02.TEMP,2019-01-02 17:01:47,1.0,1
EQ02.TEMP,2019-01-02 17:01:49,6.0,6
EQ02.TEMP,2019-01-02 17:01:50,7.0,7
EQ02.POWER,2019-01-02 17:01:51,0.0,0
EQ02.TEMP,2019-01-02 17:01:58,4.0,4
EQ02.POWER,2019-01-02 17:02:01,7.0,7
EQ02.POWER,2019-01-02 17:02:03,9.0,9
EQ02.TEMP,2019-01-02 17:02:05,9.0,9
EQ02.POWER,2019-01-02 17:02:06,8.0,8
EQ02.POWER,2019-01-02 17:02:07,3.0,3
EQ02.TEMP,2019-01-02 17:02:07,8.0,8
EQ02.TEMP,2019-01-02 17:02:08,8.0,8
EQ02.POWER,2019-01-02 17:02:11,1.0,1
EQ02.POWER,2019-01-02 17:02:13,0.0,0
EQ02.TEMP,2019-01-02 17:02:16,1.0,1
EQ02.POWER,2019-01-02 17:02:18,1.0,1
EQ02.TEMP,2019-01-02 17:02:25,6.0,6
EQ02.POWER,2019-01-02 17:02:28,3.0,3
EQ02.TEMP,2019-01-02 17:02:31,6.0,6
EQ02.POWER,2019-01-02 17:02:33,3.0,3
EQ02.POWER,2019-01-02 17:02:35,8.0,8
EQ02.TEMP,2019-01-02 17:02:44,2.0,2
EQ02.TEMP,2019-01-02 17:02:45,3.0,3
EQ02.TEMP,2019-01-02 17:02:46,7.0,7
EQ02.POWER,2019-01-02 17:02:47,4.0,4
EQ02.POWER,2019-01-02 17:02:49,1.0,1
EQ02.TEMP,2019-01-02 17:02:54,8.0,8
EQ02.TEMP,2019-01-02 17:02:55,6.0,6
EQ02.POWER,2019-01-02 17:02:57,7.0,7
EQ02.TEMP,2019-01-02 17:02:57,8.0,8
EQ02.POWER,2019-01-02 17:02:59,6.0,6
EQ02.TEMP,2019-01-02 17:03:01,2.0,2
EQ02.POWER,2019-01-02 17:03:02,4.0,4
EQ02.TEMP,2019-01-02 17:03:05,2.0,2
EQ02.TEMP,2019-01-02 17:03:06,8.0,8
EQ02.POWER,2019-01-02 17:03:07,4.0,4
EQ02.TEMP,2019-01-02 17:03:09,1.0,1
EQ02.TEMP,2019-01-02 17:03:12,8.0,8
EQ02.POWER,2019-01-02 17:03:13,0.0,0
EQ02.TEMP,2019-01-02 17:03:13,2.0,2
EQ02.TEMP,2019-01-02 17:03:14,5.0,5
EQ02.POWER,2019-01-02 17:03:19,9.0,9
EQ02.TEMP,2019-01-02 17:03:19,4.0,4
EQ02.POWER,2019-01-02 17:03:24,7.0,7
EQ02.POWER,2019-01-02 17:03:25,9.0,9
EQ02.TEMP,2019-01-02 17:03:26,6.0,6
EQ02.POWER,2019-01-02 17:03:29,1.0,1
EQ02.POWER,2019-01-02 17:03:31,8.0,8
EQ02.POWER,2019-01-02 17:03:33,8.0,8
EQ02.POWER,2019-01-02 17:03:34,1.0,1
EQ02.TEMP,2019-01-02 17:03:34,8.0,8
EQ02.TEMP,2019-01-02 17:03:35,9.0,9
EQ02.POWER,2019-01-02 17:03:39,3.0,3
EQ02.TEMP,2019-01-02 17:03:42,6.0,6
EQ02.TEMP,2019-01-02 17:03:44,6.0,6
EQ02.POWER,2019-01-02 17:03:46,5.0,5
EQ02.TEMP,2019-01-02 17:03:47,7.0,7
EQ02.POWER,2019-01-02 17:03:49,3.0,3
EQ02.TEMP,2019-01-02 17:03:49,7.0,7
EQ02.POWER,2019-01-02 17:03:50,3.0,3
EQ02.POWER,2019-01-02 17:03:51,8.0,8
EQ02.TEMP,2019-01-02 17:03:51,1.0,1
EQ02.TEMP,2019-01-02 17:03:52,9.0,9
EQ02.TEMP,2019-01-02 17:03:53,3.0,3
EQ02.POWER,2019-01-02 17:03:54,2.0,2
EQ02.POWER,2019-01-02 17:03:57,6.0,6
EQ02.TEMP,2019-01-02 17:04:04,0.0,0
EQ02.TEMP,2019-01-02 17:04:06,5.0,5
EQ02.POWER,2019-01-02 17:04:08,0.0,0
EQ02.POWER,2019-01-02 17:04:18,6.0,6
EQ02.TEMP,2019-01-02 17:04:20,2.0,2
EQ02.TEMP,2019-01-02 17:04:23,4.0,4
EQ02.TEMP,2019-01-02 17:04:25,1.0,1
EQ02.POWER,2019-01-02 17:04:28,7.0,7
EQ02.TEMP,2019-01-02 17:04:28,5.0,5
EQ02.POWER,2019-01-02 17:04:29,5.0,5
EQ02.TEMP,2019-01-02 17:04:30,2.0,2
EQ02.POWER,2019-01-02 17:04:32,8.0,8
EQ02.POWER,2019-01-02 17:04:33,8.0,8
EQ02.TEMP,2019-01-02 17:04:33,7.0,7
EQ02.POWER,2019-01-02 17:04:36,6.0,6
EQ02.POWER,2019-01-02 17:04:39,5.0,5
EQ02.TEMP,2019-01-02 17:04:43,6.0,6
EQ02.TEMP,2019-01-02 17:04:44,0.0,0
EQ02.TEMP,2019-01-02 17:04:48,4.0,4
EQ02.POWER,2019-01-02 17:04:51,5.0,5
EQ02.TEMP,2019-01-02 17:04:51,8.0,8
EQ02.TEMP,2019-01-02 17:04:52,8.0,8
EQ02.TEMP,2019-01-02 17:04:54,5.0,5
EQ02.TEMP,2019-01-02 17:04:55,8.0,8
EQ02.POWER,2019-01-02 17:04:56,1.0,1
EQ02.POWER,2019-01-02 17:05:00,3.0,3
EQ02.POWER,2019-01-02 17:05:04,9.0,9
EQ02.TEMP,2019-01-02 17:05:08,3.0,3
EQ02.POWER,2019-01-02 17:05:13,2.0,2
EQ02.TEMP,2019-01-02 17:05:13,8.0,8
EQ02.TEMP,2019-01-02 17:05:17,0.0,0
EQ02.TEMP,2019-01-02 17:05:18,3.0,3
EQ02.TEMP,2019-01-02 17:05:19,9.0,9
EQ02.POWER,2019-01-02 17:05:20,1.0,1
EQ02.POWER,2019-01-02 17:05:21,5.0,5
EQ02.TEMP,2019-01-02 17:05:21,8.0,8
EQ02.POWER,2019-01-02 17:05:24,3.0,3
EQ02.TEMP,2019-01-02 17:05:27,2.0,2
EQ02.POWER,2019-01-02 17:05:28,8.0,8
EQ02.TEMP,2019-01-02 17:05:28,4.0,4
EQ02.POWER,2019-01-02 17:05:31,5.0,5
EQ02.TEMP,2019-01-02 17:05:31,9.0,9
EQ02.POWER,2019-01-02 17:05:32,5.0,5
EQ02.TEMP,2019-01-02 17:05:32,9.0,9
EQ02.TEMP,2019-01-02 17:05:36,1.0,1
EQ02.POWER,2019-01-02 17:05:40,5.0,5
EQ02.POWER,2019-01-02 17:05:41,9.0,9
EQ02.TEMP,2019-01-02 17:05:41,6.0,6
EQ02.POWER,2019-01-02 17:05:42,6.0,6
EQ02.TEMP,2019-01-02 17:05:43,2.0,2
EQ02.POWER,2019-01-02 17:05:48,9.0,9
EQ02.POWER,2019-01-02 17:05:49,1.0,1
EQ02.TEMP,2019-01-02 17:05:50,8.0,8
EQ02.TEMP,2019-01-02 17:05:54,7.0,7
EQ02.POWER,2019-01-02 17:05:59,2.0,2
EQ02.TEMP,2019-01-02 17:06:08,4.0,4
EQ02.TEMP,2019-01-02 17:06:11,5.0,5
EQ02.POWER,2019-01-02 17:06:12,6.0,6
EQ02.TEMP,2019-01-02 17:06:12,7.0,7
EQ02.TEMP,2019-01-02 17:06:13,8.0,8
EQ02.POWER,2019-01-02 17:06:16,5.0,5
EQ02.POWER,2019-01-02 17:06:17,4.0,4
EQ02.TEMP,2019-01-02 17:06:18,7.0,7
EQ02.POWER,2019-01-02 17:06:21,3.0,3
EQ02.TEMP,2019-01-02 17:06:26,6.0,6
EQ02.TEMP,2019-01-02 17:06:29,2.0,2
EQ02.POWER,2019-01-02 17:06:31,4.0,4
EQ02.POWER,2019-01-02 17:06:33,3.0,3
EQ02.TEMP,2019-01-02 17:06:35,2.0,2
EQ02.POWER,2019-01-02 17:06:36,9.0,9
EQ02.TEMP,2019-01-02 17:06:36,0.0,0
EQ02.POWER,2019-01-02 17:06:39,8.0,8
EQ02.TEMP,2019-01-02 17:06:42,2.0,2
EQ02.POWER,2019-01-02 17:06:44,9.0,9
EQ02.POWER,2019-01-02 17:06:51,8.0,8
EQ02.POWER,2019-01-02 17:06:53,1.0,1
EQ02.POWER,2019-01-02 17:06:54,1.0,1
EQ02.POWER,2019-01-02 17:06:55,2.0,2
EQ02.POWER,2019-01-02 17:06:58,7.0,7
EQ02.TEMP,2019-01-02 17:07:04,3.0,3
EQ02.POWER,2019-01-02 17:07:05,4.0,4
EQ02.POWER,2019-01-02 17:07:09,8.0,8
EQ02.POWER,2019-01-02 17:07:10,1.0,1
EQ02.POWER,2019-01-02 17:07:11,8.0,8
EQ02.TEMP,2019-01-02 17:07:12,1.0,1
EQ02.POWER,2019-01-02 17:07:16,5.0,5
EQ02.POWER,2019-01-02 17:07:18,5.0,5
EQ02.POWER,2019-01-02 17:07:19,4.0,4
EQ02.POWER,2019-01-02 17:07:20,9.0,9
EQ02.TEMP,2019-01-02 17:07:20,9.0,9
EQ02.TEMP,2019-01-02 17:07:24,4.0,4
EQ02.POWER,2019-01-02 17:07:30,5.0,5
EQ02.TEMP,2019-01-02 17:07:33,0.0,0
EQ02.POWER,2019-01-02 17:07:35,6.0,6
EQ02.TEMP,2019-01-02 17:07:38,3.0,3
EQ02.TEMP,2019-01-02 17:07:39,7.0,7
EQ02.TEMP,2019-01-02 17:07:40,4.0,4
EQ02.POWER,2019-01-02 17:07:43,1.0,1
EQ02.TEMP,2019-01-02 17:07:44,0.0,0
EQ02.POWER,2019-01-02 17:07:48,4.0,4
EQ02.POWER,2019-01-02 17:07:54,3.0,3
EQ02.TEMP,2019-01-02 17:07:55,2.0,2
EQ02.POWER,2019-01-02 17:07:56,5.0,5
EQ02.TEMP,2019-01-02 17:07:58,4.0,4
EQ02.POWER,2019-01-02 17:08:02,2.0,2
EQ02.POWER,2019-01-02 17:08:11,5.0,5
EQ02.POWER,2019-01-02 17:08:12,9.0,9
EQ02.POWER,2019-01-02 17:08:14,7.0,7
EQ02.POWER,2019-01-02 17:08:17,2.0,2
EQ02.TEMP,2019-01-02 17:08:17,2.0,2
EQ02.TEMP,2019-01-02 17:08:23,7.0,7
EQ02.TEMP,2019-01-02 17:08:26,9.0,9
EQ02.TEMP,2019-01-02 17:08:27,1.0,1
EQ02.POWER,2019-01-02 17:08:29,7.0,7
EQ02.TEMP,2019-01-02 17:08:31,2.0,2
EQ02.POWER,2019-01-02 17:08:36,2.0,2
EQ02.POWER,2019-01-02 17:08:38,9.0,9
EQ02.TEMP,2019-01-02 17:08:38,8.0,8
EQ02.POWER,2019-01-02 17:08:39,8.0,8
EQ02.TEMP,2019-01-02 17:08:44,8.0,8
EQ02.POWER,2019-01-02 17:08:45,1.0,1
EQ02.TEMP,2019-01-02 17:08:45,6.0,6
EQ02.POWER,2019-01-02 17:08:48,1.0,1
EQ02.POWER,2019-01-02 17:08:50,6.0,6
EQ02.TEMP,2019-01-02 17:08:50,6.0,6
EQ02.POWER,2019-01-02 17:08:51,3.0,3
EQ02.TEMP,2019-01-02 17:08:52,5.0,5
EQ02.TEMP,2019-01-02 17:08:54,3.0,3
EQ02.TEMP,2019-01-02 17:08:58,3.0,3
EQ02.TEMP,2019-01-02 17:08:59,5.0,5
EQ02.TEMP,2019-01-02 17:09:03,4.0,4
EQ02.TEMP,2019-01-02 17:09:05,3.0,3
EQ02.POWER,2019-01-02 17:09:07,5.0,5
EQ02.POWER,2019-01-02 17:09:08,0.0,0
EQ02.POWER,2019-01-02 17:09:23,7.0,7
EQ02.POWER,2019-01-02 17:09:25,8.0,8
EQ02.TEMP,2019-01-02 17:09:30,7.0,7
EQ02.TEMP,2019-01-02 17:09:33,4.0,4
EQ02.POWER,2019-01-02 17:09:34,5.0,5
EQ02.POWER,2019-01-02 17:09:39,0.0,0
EQ02.TEMP,2019-01-02 17:09:41,0.0,0
EQ02.POWER,2019-01-02 17:09:46,1.0,1
EQ02.TEMP,2019-01-02 17:09:46,8.0,8
EQ02.POWER,2019-01-02 17:09:48,0.0,0
EQ02.TEMP,2019-01-02 17:09:49,7.0,7
EQ02.POWER,2019-01-02 17:09:51,1.0,1
EQ02.POWER,2019-01-02 17:09:53,1.0,1
EQ02.POWER,2019-01-02 17:09:59,2.0,2
EQ02.TEMP,2019-01-02 17:09:59,3.0,3
EQ02.TEMP,2019-01-02 17:10:00,9.0,9
EQ02.TEMP,2019-01-02 17:10:02,6.0,6
EQ02.TEMP,2019-01-02 17:10:04,7.0,7
EQ02.POWER,2019-01-02 17:10:06,3.0,3
EQ02.POWER,2019-01-02 17:10:07,6.0,6
EQ02.TEMP,2019-01-02 17:10:08,1.0,1
EQ02.POWER,2019-01-02 17:10:10,8.0,8
EQ02.POWER,2019-01-02 17:10:11,7.0,7
EQ02.TEMP,2019-01-02 17:10:11,8.0,8
EQ02.POWER,2019-01-02 17:10:20,4.0,4
EQ02.TEMP,2019-01-02 17:10:22,4.0,4
EQ02.POWER,2019-01-02 17:10:24,1.0,1
EQ02.TEMP,2019-01-02 17:10:26,8.0,8
EQ02.POWER,2019-01-02 17:10:27,0.0,0
EQ02.POWER,2019-01-02 17:10:28,0.0,0
EQ02.TEMP,2019-01-02 17:10:32,2.0,2
EQ02.TEMP,2019-01-02 17:10:45,5.0,5
EQ02.TEMP,2019-01-02 17:10:46,2.0,2
EQ02.TEMP,2019-01-02 17:10:49,8.0,8
EQ02.POWER,2019-01-02 17:10:52,2.0,2
EQ02.TEMP,2019-01-02 17:10:57,1.0,1
EQ02.TEMP,2019-01-02 17:11:00,4.0,4
EQ02.TEMP,2019-01-02 17:11:03,0.0,0
EQ02.POWER,2019-01-02 17:11:04,5.0,5
EQ02.TEMP,2019-01-02 17:11:04,9.0,9
EQ02.POWER,2019-01-02 17:11:07,8.0,8
EQ02.POWER,2019-01-02 17:11:08,2.0,2
EQ02.TEMP,2019-01-02 17:11:08,3.0,3
EQ02.POWER,2019-01-02 17:11:10,3.0,3
EQ02.TEMP,2019-01-02 17:11:13,8.0,8
EQ02.POWER,2019-01-02 17:11:18,8.0,8
EQ02.TEMP,2019-01-02 17:11:18,8.0,8
EQ02.POWER,2019-01-02 17:11:19,1.0,1
EQ02.POWER,2019-01-02 17:11:24,3.0,3
EQ02.POWER,2019-01-02 17:11:25,2.0,2
EQ02.TEMP,2019-01-02 17:11:25,3.0,3
EQ02.POWER,2019-01-02 17:11:27,1.0,1
EQ02.TEMP,2019-01-02 17:11:30,2.0,2
EQ02.TEMP,2019-01-02 17:11:31,2.0,2
EQ02.POWER,2019-01-02 17:11:37,7.0,7
EQ02.TEMP,2019-01-02 17:11:38,1.0,1
EQ02.POWER,2019-01-02 17:11:39,0.0,0
EQ02.TEMP,2019-01-02 17:11:39,7.0,7
EQ02.TEMP,2019-01-02 17:11:40,4.0,4
EQ02.POWER,2019-01-02 17:11:46,2.0,2
EQ02.TEMP,2019-01-02 17:11:47,4.0,4
EQ02.POWER,2019-01-02 17:11:48,2.0,2
EQ02.TEMP,2019-01-02 17:11:53,8.0,8
EQ02.POWER,2019-01-02 17:12:00,3.0,3
EQ02.POWER,2019-01-02 17:12:05,6.0,6
EQ02.TEMP,2019-01-02 17:12:06,1.0,1
EQ02.TEMP,2019-01-02 17:12:09,8.0,8
EQ02.POWER,2019-01-02 17:12:12,4.0,4
EQ02.TEMP,2019-01-02 17:12:13,1.0,1
EQ02.POWER,2019-01-02 17:12:15,2.0,2
EQ02.POWER,2019-01-02 17:12:16,7.0,7
EQ02.POWER,2019-01-02 17:12:19,9.0,9
EQ02.POWER,2019-01-02 17:12:20,4.0,4
EQ02.POWER,2019-01-02 17:12:26,7.0,7
EQ02.POWER,2019-01-02 17:12:30,6.0,6
EQ02.POWER,2019-01-02 17:12:33,4.0,4
EQ02.POWER,2019-01-02 17:12:34,3.0,3
EQ02.TEMP,2019-01-02 17:12:34,7.0,7
EQ02.TEMP,2019-01-02 17:12:35,4.0,4
EQ02.TEMP,2019-01-02 17:12:36,3.0,3
EQ02.TEMP,2019-01-02 17:12:44,0.0,0
EQ02.TEMP,2019-01-02 17:12:45,1.0,1
EQ02.POWER,2019-01-02 17:12:46,4.0,4
EQ02.TEMP,2019-01-02 17:12:46,9.0,9
EQ02.TEMP,2019-01-02 17:12:47,5.0,5
EQ02.POWER,2019-01-02 17:12:48,5.0,5
EQ02.POWER,2019-01-02 17:12:51,9.0,9
EQ02.POWER,2019-01-02 17:12:53,5.0,5
EQ02.TEMP,2019-01-02 17:12:59,9.0,9
EQ02.POWER,2019-01-02 17:13:03,9.0,9
EQ02.TEMP,2019-01-02 17:13:04,8.0,8
EQ02.TEMP,2019-01-02 17:13:06,4.0,4
EQ02.TEMP,2019-01-02 17:13:07,1.0,1
EQ02.TEMP,2019-01-02 17:13:09,8.0,8
EQ02.POWER,2019-01-02 17:13:10,0.0,0
EQ02.POWER,2019-01-02 17:13:11,4.0,4
EQ02.TEMP,2019-01-02 17:13:12,3.0,3
EQ02.TEMP,2019-01-02 17:13:14,7.0,7
EQ02.TEMP,2019-01-02 17:13:16,8.0,8
EQ02.TEMP,2019-01-02 17:13:22,1.0,1
EQ02.POWER,2019-01-02 17:13:24,5.0,5
EQ02.TEMP,2019-01-02 17:13:29,9.0,9
EQ02.POWER,2019-01-02 17:13:31,0.0,0
EQ02.TEMP,2019-01-02 17:13:35,9.0,9
EQ02.POWER,2019-01-02 17:13:37,3.0,3
EQ02.TEMP,2019-01-02 17:13:37,0.0,0
EQ02.TEMP,2019-01-02 17:13:38,6.0,6
EQ02.POWER,2019-01-02 17:13:39,4.0,4
EQ02.TEMP,2019-01-02 17:13:41,8.0,8
EQ02.TEMP,2019-01-02 17:13:45,5.0,5
EQ02.POWER,2019-01-02 17:13:50,9.0,9
EQ02.POWER,2019-01-02 17:13:52,7.0,7
EQ02.POWER,2019-01-02 17:14:05,2.0,2
EQ02.POWER,2019-01-02 17:14:14,0.0,0
EQ02.POWER,2019-01-02 17:14:15,3.0,3
EQ02.TEMP,2019-01-02 17:14:15,2.0,2
EQ02.POWER,2019-01-02 17:14:21,0.0,0
EQ02.POWER,2019-01-02 17:14:25,1.0,1
EQ02.TEMP,2019-01-02 17:14:26,9.0,9
EQ02.TEMP,2019-01-02 17:14:27,7.0,7
EQ02.POWER,2019-01-02 17:14:29,7.0,7
EQ02.POWER,2019-01-02 17:14:31,6.0,6
EQ02.TEMP,2019-01-02 17:14:33,1.0,1
EQ02.TEMP,2019-01-02 17:14:42,6.0,6
EQ02.POWER,2019-01-02 17:14:46,4.0,4
EQ02.TEMP,2019-01-02 17:14:47,0.0,0
EQ02.TEMP,2019-01-02 17:14:51,8.0,8
EQ02.TEMP,2019-01-02 17:14:52,8.0,8
EQ02.TEMP,2019-01-02 17:14:54,6.0,6
EQ02.TEMP,2019-01-02 17:14:55,9.0,9
EQ02.POWER,2019-01-02 17:14:56,1.0,1
EQ02.TEMP,2019-01-02 17:14:59,3.0,3
EQ02.POWER,2019-01-02 17:15:04,8.0,8
EQ02.POWER,2019-01-02 17:15:06,9.0,9
EQ02.TEMP,2019-01-02 17:15:10,4.0,4
EQ02.POWER,2019-01-02 17:15:15,1.0,1
EQ02.TEMP,2019-01-02 17:15:16,8.0,8
EQ02.TEMP,2019-01-02 17:15:17,0.0,0
EQ02.TEMP,2019-01-02 17:15:18,9.0,9
EQ02.POWER,2019-01-02 17:15:19,5.0,5
EQ02.TEMP,2019-01-02 17:15:23,6.0,6
EQ02.POWER,2019-01-02 17:15:32,0.0,0
EQ02.POWER,2019-01-02 17:15:33,6.0,6
EQ02.POWER,2019-01-02 17:15:34,8.0,8
EQ02.POWER,2019-01-02 17:15:37,5.0,5
EQ02.POWER,2019-01-02 17:15:41,2.0,2
EQ02.TEMP,2019-01-02 17:15:45,6.0,6
EQ02.POWER,2019-01-02 17:15:48,1.0,1
EQ02.POWER,2019-01-02 17:15:51,9.0,9
EQ02.TEMP,2019-01-02 17:15:57,0.0,0
EQ02.TEMP,2019-01-02 17:15:59,2.0,2
EQ02.POWER,2019-01-02 17:16:00,7.0,7
EQ02.TEMP,2019-01-02 17:16:00,6.0,6
EQ02.POWER,2019-01-02 17:16:07,4.0,4
EQ02.POWER,2019-01-02 17:16:09,9.0,9
EQ02.TEMP,2019-01-02 17:16:09,6.0,6
EQ02.POWER,2019-01-02 17:16:10,7.0,7
EQ02.TEMP,2019-01-02 17:16:11,2.0,2
EQ02.POWER,2019-01-02 17:16:14,9.0,9
EQ02.POWER,2019-01-02 17:16:16,3.0,3
EQ02.TEMP,2019-01-02 17:16:17,8.0,8
EQ02.TEMP,2019-01-02 17:16:19,8.0,8
EQ02.TEMP,2019-01-02 17:16:22,1.0,1
EQ02.TEMP,2019-01-02 17:16:23,0.0,0
EQ02.TEMP,2019-01-02 17:16:25,6.0,6
EQ02.TEMP,2019-01-02 17:16:36,5.0,5
EQ02.POWER,2019-01-02 17:16:37,3.0,3
EQ02.TEMP,2019-01-02 17:16:44,4.0,4
EQ02.TEMP,2019-01-02 17:16:45,9.0,9
EQ02.TEMP,2019-01-02 17:16:46,3.0,3
EQ02.TEMP,2019-01-02 17:16:47,7.0,7
EQ02.POWER,2019-01-02 17:16:49,7.0,7
EQ02.POWER,2019-01-02 17:16:52,4.0,4
EQ02.TEMP,2019-01-02 17:17:00,9.0,9
EQ02.POWER,2019-01-02 17:17:01,3.0,3
EQ02.POWER,2019-01-02 17:17:03,9.0,9
EQ02.POWER,2019-01-02 17:17:04,7.0,7
EQ02.POWER,2019-01-02 17:17:08,1.0,1
EQ02.POWER,2019-01-02 17:17:09,4.0,4
EQ02.TEMP,2019-01-02 17:17:11,8.0,8
EQ02.POWER,2019-01-02 17:17:13,8.0,8
EQ02.TEMP,2019-01-02 17:17:21,7.0,7
EQ02.TEMP,2019-01-02 17:17:23,8.0,8
EQ02.POWER,2019-01-02 17:17:24,7.0,7
EQ02.TEMP,2019-01-02 17:17:28,3.0,3
EQ02.TEMP,2019-01-02 17:17:30,1.0,1
EQ02.TEMP,2019-01-02 17:17:31,9.0,9
EQ02.POWER,2019-01-02 17:17:32,9.0,9
EQ02.POWER,2019-01-02 17:17:35,4.0,4
EQ02.TEMP,2019-01-02 17:17:39,6.0,6
EQ02.POWER,2019-01-02 17:17:40,7.0,7
EQ02.POWER,2019-01-02 17:17:46,5.0,5
EQ02.TEMP,2019-01-02 17:17:47,4.0,4
EQ02.TEMP,2019-01-02 17:17:49,5.0,5
EQ02.POWER,2019-01-02 17:17:50,8.0,8
EQ02.TEMP,2019-01-02 17:17:50,6.0,6
EQ02.POWER,2019-01-02 17:17:54,1.0,1
EQ02.POWER,2019-01-02 17:17:55,2.0,2
EQ02.TEMP,2019-01-02 17:17:56,5.0,5
EQ02.TEMP,2019-01-02 17:17:57,4.0,4
EQ02.POWER,2019-01-02 17:18:01,6.0,6
EQ02.POWER,2019-01-02 17:18:02,2.0,2
EQ02.POWER,2019-01-02 17:18:05,5.0,5
EQ02.TEMP,2019-01-02 17:18:07,7.0,7
EQ02.POWER,2019-01-02 17:18:11,1.0,1
EQ02.TEMP,2019-01-02 17:18:17,2.0,2
EQ02.TEMP,2019-01-02 17:18:20,1.0,1
EQ02.POWER,2019-01-02 17:18:23,5.0,5
EQ02.POWER,2019-01-02 17:18:25,0.0,0
EQ02.POWER,2019-01-02 17:18:28,8.0,8
EQ02.POWER,2019-01-02 17:18:32,4.0,4
EQ02.POWER,2019-01-02 17:18:33,9.0,9
EQ02.POWER,2019-01-02 17:18:35,1.0,1
EQ02.POWER,2019-01-02 17:18:37,4.0,4
EQ02.POWER,2019-01-02 17:18:38,8.0,8
EQ02.POWER,2019-01-02 17:18:39,8.0,8
EQ02.TEMP,2019-01-02 17:18:40,0.0,0
EQ02.POWER,2019-01-02 17:18:41,7.0,7
EQ02.POWER,2019-01-02 17:18:42,5.0,5
EQ02.TEMP,2019-01-02 17:18:44,1.0,1
EQ02.TEMP,2019-01-02 17:18:45,7.0,7
EQ02.POWER,2019-01-02 17:18:48,3.0,3
EQ02.TEMP,2019-01-02 17:18:48,0.0,0
EQ02.TEMP,2019-01-02 17:18:49,8.0,8
EQ02.POWER,2019-01-02 17:18:51,0.0,0
EQ02.POWER,2019-01-02 17:18:52,4.0,4
EQ02.TEMP,2019-01-02 17:18:52,3.0,3
EQ02.POWER,2019-01-02 17:18:55,0.0,0
EQ02.TEMP,2019-01-02 17:18:56,6.0,6
EQ02.POWER,2019-01-02 17:18:57,8.0,8
EQ02.POWER,2019-01-02 17:18:58,6.0,6
EQ02.TEMP,2019-01-02 17:18:58,3.0,3
EQ02.POWER,2019-01-02 17:18:59,6.0,6
EQ02.POWER,2019-01-02 17:19:04,8.0,8
EQ02.POWER,2019-01-02 17:19:07,2.0,2
EQ02.POWER,2019-01-02 17:19:11,0.0,0
EQ02.POWER,2019-01-02 17:19:14,9.0,9
EQ02.POWER,2019-01-02 17:19:15,4.0,4
EQ02.TEMP,2019-01-02 17:19:15,8.0,8
EQ02.POWER,2019-01-02 17:19:16,9.0,9
EQ02.TEMP,2019-01-02 17:19:16,4.0,4
EQ02.POWER,2019-01-02 17:19:17,0.0,0
EQ02.TEMP,2019-01-02 17:19:18,7.0,7
EQ02.TEMP,2019-01-02 17:19:19,1.0,1
EQ02.POWER,2019-01-02 17:19:20,0.0,0
EQ02.TEMP,2019-01-02 17:19:22,2.0,2
EQ02.TEMP,2019-01-02 17:19:26,2.0,2
EQ02.POWER,2019-01-02 17:19:33,0.0,0
EQ02.POWER,2019-01-02 17:19:36,7.0,7
EQ02.TEMP,2019-01-02 17:19:38,0.0,0
EQ02.TEMP,2019-01-02 17:19:41,8.0,8
EQ02.POWER,2019-01-02 17:19:43,4.0,4
EQ02.TEMP,2019-01-02 17:19:43,7.0,7
EQ02.POWER,2019-01-02 17:19:44,0.0,0
EQ02.TEMP,2019-01-02 17:19:51,9.0,9
EQ02.POWER,2019-01-02 17:19:54,2.0,2
EQ02.TEMP,2019-01-02 17:19:55,4.0,4
EQ02.POWER,2019-01-02 17:19:58,3.0,3
EQ02.POWER,2019-01-02 17:20:05,1.0,1
EQ02.POWER,2019-01-02 17:20:06,0.0,0
EQ02.TEMP,2019-01-02 17:20:06,9.0,9
EQ02.POWER,2019-01-02 17:20:10,6.0,6
EQ02.TEMP,2019-01-02 17:20:15,7.0,7
EQ02.POWER,2019-01-02 17:20:18,7.0,7
EQ02.TEMP,2019-01-02 17:20:18,3.0,3
EQ02.POWER,2019-01-02 17:20:19,3.0,3
EQ02.TEMP,2019-01-02 17:20:20,1.0,1
EQ02.TEMP,2019-01-02 17:20:23,5.0,5
EQ02.POWER,2019-01-02 17:20:33,5.0,5
EQ02.POWER,2019-01-02 17:20:35,1.0,1
EQ02.POWER,2019-01-02 17:20:38,9.0,9
